2025-07-16 11:00:24 WARN  TestNGContentHandler:133 - It is strongly recommended to add "<!DOCTYPE suite SYSTEM "https://testng.org/testng-1.0.dtd" >" at the top of the suite file [C:\Users\2406711\eclipse-workspace\policy-bazar-insurance-automation\testng.xml] otherwise TestNG may fail or not work as expected.
2025-07-16 11:02:18 INFO  TSC001_Student_Travel_Insurance:276 - *** Initiated: View Plans Page ***
2025-07-16 11:02:18 INFO  TSC001_Student_Travel_Insurance:282 - Verified: Student plan radio button is selectable
2025-07-16 11:02:18 INFO  TSC001_Student_Travel_Insurance:285 - Action: Student plan radio button is selected
2025-07-16 11:02:20 INFO  TSC001_Student_Travel_Insurance:297 - Verified: First traveller checkbox is clickable
2025-07-16 11:02:23 INFO  TSC001_Student_Travel_Insurance:301 - Action: First traveller checkbox checked
2025-07-16 11:02:25 INFO  TSC001_Student_Travel_Insurance:313 - Verified: Second traveller checkbox is clickable
2025-07-16 11:02:25 INFO  TSC001_Student_Travel_Insurance:316 - Action: Second traveller checkbox checked
2025-07-16 11:02:27 INFO  TSC001_Student_Travel_Insurance:328 - Verified: Travel Duration is selectable
2025-07-16 11:02:27 INFO  TSC001_Student_Travel_Insurance:331 - Action: Travel duration selected
2025-07-16 11:02:27 INFO  TSC001_Student_Travel_Insurance:342 - Verified: Apply button is clickable
2025-07-16 11:02:27 INFO  TSC001_Student_Travel_Insurance:345 - Action: Apply button clicked
2025-07-16 11:02:28 INFO  TSC001_Student_Travel_Insurance:357 - Verified: Sort By button is clickable
2025-07-16 11:02:29 INFO  TSC001_Student_Travel_Insurance:360 - Action: Sort By selected
2025-07-16 11:02:29 INFO  TSC001_Student_Travel_Insurance:372 - Verified: Low-to-High button is clickable
2025-07-16 11:02:29 INFO  TSC001_Student_Travel_Insurance:375 - Action: Plans sorted from low to high prices
2025-07-16 11:02:29 INFO  TSC001_Student_Travel_Insurance:387 - Verified: Names list populated
2025-07-16 11:02:29 INFO  TSC001_Student_Travel_Insurance:397 - Verified: Price list populated
2025-07-16 11:02:29 INFO  TSC001_Student_Travel_Insurance:407 - The List of three lowest international  travel insurance plan with amount and insurance provider company have been printed...
2025-07-16 11:02:29 INFO  TSC001_Student_Travel_Insurance:410 - *** Completed: View Plans Results ***
2025-07-16 11:02:32 INFO  TSC001_Student_Travel_Insurance:51 - *** Initiated: Travel Insurance Page ***
2025-07-16 11:02:32 INFO  TSC001_Student_Travel_Insurance:57 - Action: Travel Insurance option clicked on Home Page
2025-07-16 11:02:33 INFO  TSC001_Student_Travel_Insurance:64 - Verified: Input box is clickable
2025-07-16 11:02:33 INFO  TSC001_Student_Travel_Insurance:67 - Action: Input field clicked
2025-07-16 11:02:34 INFO  TSC001_Student_Travel_Insurance:82 - Verified: Country list is clickable and populated
2025-07-16 11:02:35 INFO  TSC001_Student_Travel_Insurance:85 - Action: Country selected – Switzerland
2025-07-16 11:02:36 INFO  TSC001_Student_Travel_Insurance:98 - Verified: Start date field is clickable
2025-07-16 11:02:36 INFO  TSC001_Student_Travel_Insurance:101 - Action: Start date field clicked
2025-07-16 11:02:42 INFO  TSC001_Student_Travel_Insurance:111 - Action: Start date selected
2025-07-16 11:02:45 INFO  TSC001_Student_Travel_Insurance:122 - Action: End date selected
2025-07-16 11:02:46 INFO  TSC001_Student_Travel_Insurance:131 - Verified: Continue button is clickable
2025-07-16 11:02:47 INFO  TSC001_Student_Travel_Insurance:134 - Action: Continue button clicked
2025-07-16 11:02:48 INFO  TSC001_Student_Travel_Insurance:148 - Verified: Traveller dropdown populated
2025-07-16 11:02:48 INFO  TSC001_Student_Travel_Insurance:151 - Action: Number of travellers selected
2025-07-16 11:02:49 INFO  TSC001_Student_Travel_Insurance:166 - Verified: First age box is clickable
2025-07-16 11:02:49 INFO  TSC001_Student_Travel_Insurance:169 - Action: First age box clicked
2025-07-16 11:02:50 INFO  TSC001_Student_Travel_Insurance:181 - Verified: Age selection list is populated
2025-07-16 11:02:50 INFO  TSC001_Student_Travel_Insurance:184 - Action: First Traveller Age is selected 
2025-07-16 11:02:51 INFO  TSC001_Student_Travel_Insurance:197 - Verified: Second age box is clickable
2025-07-16 11:02:52 INFO  TSC001_Student_Travel_Insurance:200 - Action: Second age box clicked
2025-07-16 11:02:53 INFO  TSC001_Student_Travel_Insurance:212 - Verified: Age selection list is populated
2025-07-16 11:02:53 INFO  TSC001_Student_Travel_Insurance:215 - Action: Second Traveller Age is selected 
2025-07-16 11:02:54 INFO  TSC001_Student_Travel_Insurance:227 - Verified: ‘No’ radio button is clickable
2025-07-16 11:02:54 INFO  TSC001_Student_Travel_Insurance:230 - Action: ‘No’ radio button selected
2025-07-16 11:02:55 INFO  TSC001_Student_Travel_Insurance:242 - Verified: Done button is clickable
2025-07-16 11:02:55 INFO  TSC001_Student_Travel_Insurance:245 - Action: Done button clicked
2025-07-16 11:02:56 INFO  TSC001_Student_Travel_Insurance:258 - Verified: View Plans button is clickable
2025-07-16 11:02:56 INFO  TSC001_Student_Travel_Insurance:261 - Action: View Plans button clicked
2025-07-16 11:02:57 INFO  TSC001_Student_Travel_Insurance:270 - *** Completed: Travel Insurance Page ***
2025-07-16 11:02:57 INFO  TSC001_Student_Travel_Insurance:276 - *** Initiated: View Plans Page ***
2025-07-16 11:02:57 INFO  TSC001_Student_Travel_Insurance:282 - Verified: Student plan radio button is selectable
2025-07-16 11:02:58 INFO  TSC001_Student_Travel_Insurance:285 - Action: Student plan radio button is selected
2025-07-16 11:03:00 INFO  TSC001_Student_Travel_Insurance:297 - Verified: First traveller checkbox is clickable
2025-07-16 11:03:02 INFO  TSC001_Student_Travel_Insurance:301 - Action: First traveller checkbox checked
2025-07-16 11:03:04 INFO  TSC001_Student_Travel_Insurance:313 - Verified: Second traveller checkbox is clickable
2025-07-16 11:03:04 INFO  TSC001_Student_Travel_Insurance:316 - Action: Second traveller checkbox checked
2025-07-16 11:03:06 INFO  TSC001_Student_Travel_Insurance:328 - Verified: Travel Duration is selectable
2025-07-16 11:03:07 INFO  TSC001_Student_Travel_Insurance:331 - Action: Travel duration selected
2025-07-16 11:03:07 INFO  TSC001_Student_Travel_Insurance:342 - Verified: Apply button is clickable
2025-07-16 11:03:07 INFO  TSC001_Student_Travel_Insurance:345 - Action: Apply button clicked
2025-07-16 11:03:07 INFO  TSC001_Student_Travel_Insurance:357 - Verified: Sort By button is clickable
2025-07-16 11:03:08 INFO  TSC001_Student_Travel_Insurance:360 - Action: Sort By selected
2025-07-16 11:03:08 INFO  TSC001_Student_Travel_Insurance:372 - Verified: Low-to-High button is clickable
2025-07-16 11:03:08 INFO  TSC001_Student_Travel_Insurance:375 - Action: Plans sorted from low to high prices
2025-07-16 11:03:08 INFO  TSC001_Student_Travel_Insurance:387 - Verified: Names list populated
2025-07-16 11:03:08 INFO  TSC001_Student_Travel_Insurance:397 - Verified: Price list populated
2025-07-16 11:03:08 INFO  TSC001_Student_Travel_Insurance:407 - The List of three lowest international  travel insurance plan with amount and insurance provider company have been printed...
2025-07-16 11:03:08 INFO  TSC001_Student_Travel_Insurance:410 - *** Completed: View Plans Results ***
2025-07-16 11:03:22 INFO  TSC002_Car_Insurance_Quote:62 - Action: Car Insurance option clicked on Home Page
2025-07-16 11:03:23 INFO  TSC002_Car_Insurance_Quote:68 - *** Initiated: Car Insurance Page ***
2025-07-16 11:03:23 INFO  TSC002_Car_Insurance_Quote:72 - Action: Start button clicked
2025-07-16 11:03:24 INFO  TSC002_Car_Insurance_Quote:80 - Verified: City list populated
2025-07-16 11:03:24 INFO  TSC002_Car_Insurance_Quote:94 - Verified: City 'Gurugram' is clickable
2025-07-16 11:03:24 INFO  TSC002_Car_Insurance_Quote:106 - Action: City 'Gurugram' selected
2025-07-16 11:03:24 INFO  TSC002_Car_Insurance_Quote:115 - Verified: Brand list populated
2025-07-16 11:03:24 INFO  TSC002_Car_Insurance_Quote:129 - Verified: Brand 'MARUTI' is clickable
2025-07-16 11:03:25 INFO  TSC002_Car_Insurance_Quote:141 - Action: Brand 'MARUTI' selected
2025-07-16 11:03:25 INFO  TSC002_Car_Insurance_Quote:151 - Verified: Model list populated
2025-07-16 11:03:25 INFO  TSC002_Car_Insurance_Quote:165 - Verified: Model 'DZIRE' is clickable
2025-07-16 11:03:25 INFO  TSC002_Car_Insurance_Quote:177 - Action: Model 'DZIRE' selected
2025-07-16 11:03:25 INFO  TSC002_Car_Insurance_Quote:185 - Verified: Fuel type list populated
2025-07-16 11:03:26 INFO  TSC002_Car_Insurance_Quote:198 - Verified: Fuel type 'Petrol' is clickable
2025-07-16 11:03:26 INFO  TSC002_Car_Insurance_Quote:209 - Action: Fuel type 'Petrol' selected
2025-07-16 11:03:26 INFO  TSC002_Car_Insurance_Quote:217 - Verified: Variant list populated
2025-07-16 11:03:26 INFO  TSC002_Car_Insurance_Quote:230 - Verified: Variant 'LXI (1197 cc)' is clickable
2025-07-16 11:03:27 INFO  TSC002_Car_Insurance_Quote:242 - Action: Variant 'LXI (1197 cc)' selected
2025-07-16 11:03:27 INFO  TSC002_Car_Insurance_Quote:249 - Action: Name 'Rhea' entered
2025-07-16 11:03:27 INFO  TSC002_Car_Insurance_Quote:254 - Action: Mobile number '12345' entered
2025-07-16 11:03:27 INFO  TSC002_Car_Insurance_Quote:260 - Captured Error Message: Enter a valid mobile number
2025-07-16 11:03:32 INFO  TSC002_Car_Insurance_Quote:62 - Action: Car Insurance option clicked on Home Page
2025-07-16 11:03:33 INFO  TSC002_Car_Insurance_Quote:68 - *** Initiated: Car Insurance Page ***
2025-07-16 11:03:33 INFO  TSC002_Car_Insurance_Quote:72 - Action: Start button clicked
2025-07-16 11:03:33 INFO  TSC002_Car_Insurance_Quote:80 - Verified: City list populated
2025-07-16 11:03:33 INFO  TSC002_Car_Insurance_Quote:94 - Verified: City 'Noida' is clickable
2025-07-16 11:03:34 INFO  TSC002_Car_Insurance_Quote:106 - Action: City 'Noida' selected
2025-07-16 11:03:34 INFO  TSC002_Car_Insurance_Quote:115 - Verified: Brand list populated
2025-07-16 11:03:34 INFO  TSC002_Car_Insurance_Quote:129 - Verified: Brand 'TATA' is clickable
2025-07-16 11:03:34 INFO  TSC002_Car_Insurance_Quote:141 - Action: Brand 'TATA' selected
2025-07-16 11:03:34 INFO  TSC002_Car_Insurance_Quote:151 - Verified: Model list populated
2025-07-16 11:03:34 INFO  TSC002_Car_Insurance_Quote:165 - Verified: Model 'Punch' is clickable
2025-07-16 11:03:34 INFO  TSC002_Car_Insurance_Quote:177 - Action: Model 'Punch' selected
2025-07-16 11:03:35 INFO  TSC002_Car_Insurance_Quote:185 - Verified: Fuel type list populated
2025-07-16 11:03:35 INFO  TSC002_Car_Insurance_Quote:198 - Verified: Fuel type 'CNG' is clickable
2025-07-16 11:03:35 INFO  TSC002_Car_Insurance_Quote:209 - Action: Fuel type 'CNG' selected
2025-07-16 11:03:36 INFO  TSC002_Car_Insurance_Quote:217 - Verified: Variant list populated
2025-07-16 11:03:36 INFO  TSC002_Car_Insurance_Quote:230 - Verified: Variant 'Adventure Rhythm iCNG (1199 cc)' is clickable
2025-07-16 11:03:36 INFO  TSC002_Car_Insurance_Quote:242 - Action: Variant 'Adventure Rhythm iCNG (1199 cc)' selected
2025-07-16 11:03:36 INFO  TSC002_Car_Insurance_Quote:249 - Action: Name 'Priya' entered
2025-07-16 11:03:36 INFO  TSC002_Car_Insurance_Quote:254 - Action: Mobile number '12345678' entered
2025-07-16 11:03:36 INFO  TSC002_Car_Insurance_Quote:260 - Captured Error Message: Enter a valid mobile number
2025-07-16 11:03:39 INFO  TSC002_Car_Insurance_Quote:62 - Action: Car Insurance option clicked on Home Page
2025-07-16 11:03:40 INFO  TSC002_Car_Insurance_Quote:68 - *** Initiated: Car Insurance Page ***
2025-07-16 11:03:40 INFO  TSC002_Car_Insurance_Quote:72 - Action: Start button clicked
2025-07-16 11:03:40 INFO  TSC002_Car_Insurance_Quote:80 - Verified: City list populated
2025-07-16 11:03:41 INFO  TSC002_Car_Insurance_Quote:94 - Verified: City 'Hyderabad' is clickable
2025-07-16 11:03:41 INFO  TSC002_Car_Insurance_Quote:106 - Action: City 'Hyderabad' selected
2025-07-16 11:03:41 INFO  TSC002_Car_Insurance_Quote:115 - Verified: Brand list populated
2025-07-16 11:03:41 INFO  TSC002_Car_Insurance_Quote:129 - Verified: Brand 'Maruti' is clickable
2025-07-16 11:03:41 INFO  TSC002_Car_Insurance_Quote:141 - Action: Brand 'Maruti' selected
2025-07-16 11:03:42 INFO  TSC002_Car_Insurance_Quote:151 - Verified: Model list populated
2025-07-16 11:03:42 INFO  TSC002_Car_Insurance_Quote:165 - Verified: Model 'Brezza' is clickable
2025-07-16 11:03:42 INFO  TSC002_Car_Insurance_Quote:177 - Action: Model 'Brezza' selected
2025-07-16 11:03:42 INFO  TSC002_Car_Insurance_Quote:185 - Verified: Fuel type list populated
2025-07-16 11:03:42 INFO  TSC002_Car_Insurance_Quote:198 - Verified: Fuel type 'Petrol' is clickable
2025-07-16 11:03:42 INFO  TSC002_Car_Insurance_Quote:209 - Action: Fuel type 'Petrol' selected
2025-07-16 11:03:43 INFO  TSC002_Car_Insurance_Quote:217 - Verified: Variant list populated
2025-07-16 11:03:43 INFO  TSC002_Car_Insurance_Quote:230 - Verified: Variant 'LXi (1462 cc)' is clickable
2025-07-16 11:03:43 INFO  TSC002_Car_Insurance_Quote:242 - Action: Variant 'LXi (1462 cc)' selected
2025-07-16 11:03:44 INFO  TSC002_Car_Insurance_Quote:249 - Action: Name 'Shravya' entered
2025-07-16 11:03:44 INFO  TSC002_Car_Insurance_Quote:254 - Action: Mobile number '98456' entered
2025-07-16 11:03:44 INFO  TSC002_Car_Insurance_Quote:260 - Captured Error Message: Enter a valid mobile number
2025-07-16 11:03:48 INFO  TSC002_Car_Insurance_Quote:62 - Action: Car Insurance option clicked on Home Page
2025-07-16 11:03:49 INFO  TSC002_Car_Insurance_Quote:68 - *** Initiated: Car Insurance Page ***
2025-07-16 11:03:49 INFO  TSC002_Car_Insurance_Quote:72 - Action: Start button clicked
2025-07-16 11:03:49 INFO  TSC002_Car_Insurance_Quote:80 - Verified: City list populated
2025-07-16 11:03:49 INFO  TSC002_Car_Insurance_Quote:94 - Verified: City 'Mumbai' is clickable
2025-07-16 11:03:50 INFO  TSC002_Car_Insurance_Quote:106 - Action: City 'Mumbai' selected
2025-07-16 11:03:50 INFO  TSC002_Car_Insurance_Quote:115 - Verified: Brand list populated
2025-07-16 11:03:50 INFO  TSC002_Car_Insurance_Quote:129 - Verified: Brand 'HYUNDAI' is clickable
2025-07-16 11:03:50 INFO  TSC002_Car_Insurance_Quote:141 - Action: Brand 'HYUNDAI' selected
2025-07-16 11:03:50 INFO  TSC002_Car_Insurance_Quote:151 - Verified: Model list populated
2025-07-16 11:03:50 INFO  TSC002_Car_Insurance_Quote:165 - Verified: Model 'i 20' is clickable
2025-07-16 11:03:51 INFO  TSC002_Car_Insurance_Quote:177 - Action: Model 'i 20' selected
2025-07-16 11:03:51 INFO  TSC002_Car_Insurance_Quote:185 - Verified: Fuel type list populated
2025-07-16 11:03:51 INFO  TSC002_Car_Insurance_Quote:198 - Verified: Fuel type 'External CNG Kit' is clickable
2025-07-16 11:03:51 INFO  TSC002_Car_Insurance_Quote:209 - Action: Fuel type 'External CNG Kit' selected
2025-07-16 11:03:52 INFO  TSC002_Car_Insurance_Quote:217 - Verified: Variant list populated
